isolate.code,genus,species,name,group,temperature,r,ln.r
330,Gymnodinium,aureolum,Gymnodinium aureolum,dinoflagellates,22.5,0.407570542,-0.897541252
330,Gymnodinium,aureolum,Gymnodinium aureolum,dinoflagellates,20,0.420740339,-0.865739408
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,dinoflagellates,11.3,0.074166748,-2.601439369
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,dinoflagellates,13,0.166355323,-1.793629278
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,dinoflagellates,15,0.189922327,-1.661140096
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,dinoflagellates,18,0.254385015,-1.368906353
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,dinoflagellates,16,0.26062334,-1.344679056
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,dinoflagellates,19,0.289042374,-1.241181979
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,dinoflagellates,34,0.289042374,-1.241181979
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,dinoflagellates,31,0.34657359,-1.059660102
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,dinoflagellates,20,0.364595417,-1.008966987
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,dinoflagellates,22,0.381230949,-0.964349922
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,dinoflagellates,23,0.433910135,-0.834917829
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,dinoflagellates,30,0.445693637,-0.808123476
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,dinoflagellates,27,0.450545667,-0.797295837
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,dinoflagellates,25,0.462329169,-0.771478155
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,dinoflagellates,26,0.462329169,-0.771478155
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,dinoflagellates,33,0.462329169,-0.771478155
173,Gyrodinium,uncatenum,Gyrodinium uncatenum,dinoflagellates,28.5,0.478271555,-0.737576601
82,Helicotheca,tamesis,NA,diatoms,25,0.639889702,-0.446459458
82,Helicotheca,tamesis,NA,diatoms,15,0.343389746,-1.068889191
82,Helicotheca,tamesis,NA,diatoms,20,0.479807551,-0.734370191
82,Helicotheca,tamesis,NA,diatoms,10,0.027757151,-3.584261778
82,Helicotheca,tamesis,NA,diatoms,30,0.365540054,-1.006379419
86,Karenia,brevis,NA,dinoflagellates,27,0.028,-3.575550769
86,Karenia,brevis,NA,dinoflagellates,23,0.226,-1.48722028
86,Karenia,brevis,NA,dinoflagellates,21,0.199,-1.614450454
86,Karenia,brevis,NA,dinoflagellates,25,0.217,-1.527857925
86,Karenia,brevis,NA,dinoflagellates,17,0.174,-1.74869998
86,Karenia,brevis,NA,dinoflagellates,19,0.199,-1.614450454
86,Karenia,brevis,NA,dinoflagellates,13,0.003,-5.80914299
97,Karenia,brevis,NA,dinoflagellates,30,0.112,-2.189256408
97,Karenia,brevis,NA,dinoflagellates,27,0.232,-1.461017907
97,Karenia,brevis,NA,dinoflagellates,21,0.283,-1.262308381
97,Karenia,brevis,NA,dinoflagellates,17,0.18,-1.714798428
97,Karenia,brevis,NA,dinoflagellates,13,0.06,-2.813410717
97,Karenia,brevis,NA,dinoflagellates,25,0.312,-1.164752091
97,Karenia,brevis,NA,dinoflagellates,19,0.218,-1.523260216
97,Karenia,brevis,NA,dinoflagellates,23,0.26,-1.347073648
123,Karenia,mikimotoi,Karenia mikimotoi,dinoflagellates,10,0.079711926,-2.529336068
123,Karenia,mikimotoi,Karenia mikimotoi,dinoflagellates,10,0.106051519,-2.243830275
123,Karenia,mikimotoi,Karenia mikimotoi,dinoflagellates,15,0.196853799,-1.625293963
123,Karenia,mikimotoi,Karenia mikimotoi,dinoflagellates,15,0.246067249,-1.40215041
123,Karenia,mikimotoi,Karenia mikimotoi,dinoflagellates,15,0.262702781,-1.336731996
123,Karenia,mikimotoi,Karenia mikimotoi,dinoflagellates,30,0.290428669,-1.236397278
123,Karenia,mikimotoi,Karenia mikimotoi,dinoflagellates,20,0.340335266,-1.077824071
123,Karenia,mikimotoi,Karenia mikimotoi,dinoflagellates,30,0.372913183,-0.98640964
123,Karenia,mikimotoi,Karenia mikimotoi,dinoflagellates,25,0.386776127,-0.949909237
123,Karenia,mikimotoi,Karenia mikimotoi,dinoflagellates,20,0.397866482,-0.921638802
123,Karenia,mikimotoi,Karenia mikimotoi,dinoflagellates,30,0.397866482,-0.921638802
123,Karenia,mikimotoi,Karenia mikimotoi,dinoflagellates,20,0.41311572,-0.884027532
123,Karenia,mikimotoi,Karenia mikimotoi,dinoflagellates,20,0.453318256,-0.791160848
123,Karenia,mikimotoi,Karenia mikimotoi,dinoflagellates,25,0.535109623,-0.62528365
123,Karenia,mikimotoi,Karenia mikimotoi,dinoflagellates,25,0.632150229,-0.458628209
123,Karenia,mikimotoi,Karenia mikimotoi,dinoflagellates,25,0.719486773,-0.329217136
329,Karlodinium,veneficum,Karlodinium veneficum,dinoflagellates,7,0.13,-2.040220829
329,Karlodinium,veneficum,Karlodinium veneficum,dinoflagellates,7,0.17,-1.771956842
329,Karlodinium,veneficum,Karlodinium veneficum,dinoflagellates,10,0.17,-1.771956842
329,Karlodinium,veneficum,Karlodinium veneficum,dinoflagellates,7,0.18,-1.714798428
329,Karlodinium,veneficum,Karlodinium veneficum,dinoflagellates,7,0.19,-1.660731207
329,Karlodinium,veneficum,Karlodinium veneficum,dinoflagellates,10,0.21,-1.560647748
329,Karlodinium,veneficum,Karlodinium veneficum,dinoflagellates,10,0.22,-1.514127733
329,Karlodinium,veneficum,Karlodinium veneficum,dinoflagellates,10,0.25,-1.386294361
329,Karlodinium,veneficum,Karlodinium veneficum,dinoflagellates,10,0.27,-1.30933332
329,Karlodinium,veneficum,Karlodinium veneficum,dinoflagellates,15,0.28,-1.272965676
329,Karlodinium,veneficum,Karlodinium veneficum,dinoflagellates,24,0.33,-1.108662625
329,Karlodinium,veneficum,Karlodinium veneficum,dinoflagellates,15,0.38,-0.967584026
329,Karlodinium,veneficum,Karlodinium veneficum,dinoflagellates,24,0.38,-0.967584026
329,Karlodinium,veneficum,Karlodinium veneficum,dinoflagellates,15,0.41,-0.891598119
329,Karlodinium,veneficum,Karlodinium veneficum,dinoflagellates,15,0.45,-0.798507696
329,Karlodinium,veneficum,Karlodinium veneficum,dinoflagellates,20,0.45,-0.798507696
329,Karlodinium,veneficum,Karlodinium veneficum,dinoflagellates,24,0.45,-0.798507696
329,Karlodinium,veneficum,Karlodinium veneficum,dinoflagellates,20,0.47,-0.755022584
329,Karlodinium,veneficum,Karlodinium veneficum,dinoflagellates,15,0.48,-0.733969175
329,Karlodinium,veneficum,Karlodinium veneficum,dinoflagellates,24,0.51,-0.673344553
329,Karlodinium,veneficum,Karlodinium veneficum,dinoflagellates,20,0.56,-0.579818495
329,Karlodinium,veneficum,Karlodinium veneficum,dinoflagellates,20,0.57,-0.562118918
329,Karlodinium,veneficum,Karlodinium veneficum,dinoflagellates,24,0.57,-0.562118918
329,Karlodinium,veneficum,Karlodinium veneficum,dinoflagellates,20,0.63,-0.46203546
59,Leonella,granifera,NA,dinoflagellates,22.4,0.047134008,-3.0547605
59,Leonella,granifera,NA,dinoflagellates,29,0.192001769,-1.650250693
59,Leonella,granifera,NA,dinoflagellates,25.7,0.177445678,-1.729090756
59,Leonella,granifera,NA,dinoflagellates,24,0.126845934,-2.064782047
59,Leonella,granifera,NA,dinoflagellates,18.9,0.080405073,-2.520678008
59,Leonella,granifera,NA,dinoflagellates,30.3,0.169127912,-1.777099975
59,Leonella,granifera,NA,dinoflagellates,27.4,0.177445678,-1.729090756
59,Leonella,granifera,NA,dinoflagellates,15.5,0.10327893,-2.270321893
59,Leonella,granifera,NA,dinoflagellates,17.2,0.034657359,-3.362245195
59,Leonella,granifera,NA,dinoflagellates,20.7,0.119221315,-2.126773723
61,Leonella,granifera,NA,dinoflagellates,21.4,0.293201257,-1.226896022
61,Leonella,granifera,NA,dinoflagellates,16.4,0.050599744,-2.983808762
61,Leonella,granifera,NA,dinoflagellates,18,0.118528168,-2.132604642
61,Leonella,granifera,NA,dinoflagellates,30.7,0.166355323,-1.793629278
61,Leonella,granifera,NA,dinoflagellates,19.7,0.237749483,-1.436537752
61,Leonella,granifera,NA,dinoflagellates,24.7,0.352811915,-1.041820183
61,Leonella,granifera,NA,dinoflagellates,28,0.396480187,-0.925129209
61,Leonella,granifera,NA,dinoflagellates,23,0.313995673,-1.158376073
61,Leonella,granifera,NA,dinoflagellates,26.5,0.374992625,-0.98084892
61,Leonella,granifera,NA,dinoflagellates,29.4,0.374992625,-0.98084892
93,Leptocylindrus,danicus,Leptocylindrus danicus,diatoms,17,0.34657359,-1.059660102
93,Leptocylindrus,danicus,Leptocylindrus danicus,diatoms,21,0.901091335,-0.104148656
93,Leptocylindrus,danicus,Leptocylindrus danicus,diatoms,31,0.901091335,-0.104148656
93,Leptocylindrus,danicus,Leptocylindrus danicus,diatoms,28,1.524923797,0.42194444
139,Neoceratium,fusus,Neoceratium fusus,dinoflagellates,16,0.177,-1.731605546
139,Neoceratium,fusus,Neoceratium fusus,dinoflagellates,30,0.217,-1.527857925
139,Neoceratium,fusus,Neoceratium fusus,dinoflagellates,14,0.223,-1.500583508
139,Neoceratium,fusus,Neoceratium fusus,dinoflagellates,18,0.271,-1.305636458
139,Neoceratium,fusus,Neoceratium fusus,dinoflagellates,20,0.351,-1.046969056
139,Neoceratium,fusus,Neoceratium fusus,dinoflagellates,22,0.364,-1.010601411
139,Neoceratium,fusus,Neoceratium fusus,dinoflagellates,24,0.378,-0.972861083
139,Neoceratium,fusus,Neoceratium fusus,dinoflagellates,28,0.465,-0.765717873
139,Neoceratium,fusus,Neoceratium fusus,dinoflagellates,26,0.525,-0.644357016
345,Neoceratium,fusus,Neoceratium fusus,dinoflagellates,25,0.099120047,-2.311423567
345,Neoceratium,fusus,Neoceratium fusus,dinoflagellates,10,0.11298299,-2.180518003
345,Neoceratium,fusus,Neoceratium fusus,dinoflagellates,20,0.144174614,-1.936730117
345,Neoceratium,fusus,Neoceratium fusus,dinoflagellates,15,0.202398977,-1.597514396
346,Neoceratium,lineatum,Neoceratium lineatum,dinoflagellates,5,0.025646446,-3.663350274
346,Neoceratium,lineatum,Neoceratium lineatum,dinoflagellates,10,0.113676138,-2.174401768
346,Neoceratium,lineatum,Neoceratium lineatum,dinoflagellates,15,0.149026644,-1.90363017
346,Neoceratium,lineatum,Neoceratium lineatum,dinoflagellates,25,0.190615475,-1.6574971
346,Neoceratium,lineatum,Neoceratium lineatum,dinoflagellates,20,0.2335906,-1.454185269
41,Nitzschia,paleacea,Nitzschia paleacea,diatoms,10,0.2,-1.609437912
41,Nitzschia,paleacea,Nitzschia paleacea,diatoms,20,0.34,-1.078809661
41,Nitzschia,paleacea,Nitzschia paleacea,diatoms,25,0.35,-1.049822124
41,Nitzschia,paleacea,Nitzschia paleacea,diatoms,15,0.38,-0.967584026
362,Nitzschia,frigida,Nitzschia frigida,diatoms,0,0.316,-1.152013065
362,Nitzschia,frigida,Nitzschia frigida,diatoms,-1.8,0.368,-0.999672341
362,Nitzschia,frigida,Nitzschia frigida,diatoms,2,0.421,-0.865122445
670,Nitzschia,stellata,NST.DS.16.01,diatoms,-0.984,0.583,-0.539568093
670,Nitzschia,stellata,NST.DS.16.01,diatoms,1.034,0.641,-0.444725822
670,Nitzschia,stellata,NST.DS.16.01,diatoms,2.021,0.784,-0.243346259
670,Nitzschia,stellata,NST.DS.16.01,diatoms,3.04,0.864,-0.14618251
670,Nitzschia,stellata,NST.DS.16.01,diatoms,4.043,0.885,-0.122167634
670,Nitzschia,stellata,NST.DS.16.01,diatoms,5.047,0.844,-0.169602784
670,Nitzschia,stellata,NST.DS.16.01,diatoms,6.015,0.812,-0.208254939
670,Nitzschia,stellata,NST.DS.16.01,diatoms,7.019,0.774,-0.256183405
670,Nitzschia,stellata,NST.DS.16.01,diatoms,8.017,0.431,-0.841647189
670,Nitzschia,stellata,NST.DS.16.01,diatoms,9.025,0.343,-1.070024832
670,Nitzschia,stellata,NST.DS.16.01,diatoms,10.05,0.222,-1.505077897
670,Nitzschia,stellata,NST.DS.16.01,diatoms,11.052,0.142,-1.951928221
52,Odontella,mobiliensis,Odontella mobiliensis,diatoms,14.5,0.214875626,-1.537695902
52,Odontella,mobiliensis,Odontella mobiliensis,diatoms,34,0.464408611,-0.766990487
52,Odontella,mobiliensis,Odontella mobiliensis,diatoms,31,0.99813194,-0.001869807
52,Odontella,mobiliensis,Odontella mobiliensis,diatoms,24,1.039720771,0.038952188
52,Odontella,mobiliensis,Odontella mobiliensis,diatoms,21,1.095172545,0.090911926
52,Odontella,mobiliensis,Odontella mobiliensis,diatoms,27,1.351637002,0.301316452
169,Peridinium,,Peridinium ,dinoflagellates,8,0.142367241,-1.949345356
169,Peridinium,,Peridinium ,dinoflagellates,25,0.215917506,-1.532858861
169,Peridinium,,Peridinium ,dinoflagellates,10,0.253866724,-1.370945858
169,Peridinium,,Peridinium ,dinoflagellates,25,0.303063174,-1.193814
169,Peridinium,,Peridinium ,dinoflagellates,10,0.361164849,-1.018420779
169,Peridinium,,Peridinium ,dinoflagellates,12.5,0.36672428,-1.003144994
169,Peridinium,,Peridinium ,dinoflagellates,15,0.368109322,-0.999375314
169,Peridinium,,Peridinium ,dinoflagellates,10,0.38390093,-0.957370754
169,Peridinium,,Peridinium ,dinoflagellates,15,0.40279488,-0.909327829
169,Peridinium,,Peridinium ,dinoflagellates,12.5,0.403463105,-0.907670233
169,Peridinium,,Peridinium ,dinoflagellates,15,0.449162963,-0.800369511
169,Peridinium,,Peridinium ,dinoflagellates,20,0.501381165,-0.690388659
169,Peridinium,,Peridinium ,dinoflagellates,20,0.572673027,-0.557440359
169,Peridinium,,Peridinium ,dinoflagellates,18,0.591668012,-0.524809592
169,Peridinium,,Peridinium ,dinoflagellates,20,0.62486834,-0.470214307
169,Peridinium,,Peridinium ,dinoflagellates,18,0.664747706,-0.4083477
169,Peridinium,,Peridinium ,dinoflagellates,18,0.685618914,-0.377433325
169,Peridinium,,Peridinium ,dinoflagellates,18,0.727065399,-0.318738848
45,Pernambugia,tuberosa,NA,dinoflagellates,25,0.295973846,-1.217484187
45,Pernambugia,tuberosa,NA,dinoflagellates,26.6,0.273099989,-1.297917291
45,Pernambugia,tuberosa,NA,dinoflagellates,23.3,0.335483235,-1.092183294
45,Pernambugia,tuberosa,NA,dinoflagellates,18.2,0.170514206,-1.768936666
45,Pernambugia,tuberosa,NA,dinoflagellates,19.8,0.29250811,-1.229262886
45,Pernambugia,tuberosa,NA,dinoflagellates,28.4,0.264089076,-1.331468824
45,Pernambugia,tuberosa,NA,dinoflagellates,21.7,0.361129681,-1.018518158
45,Pernambugia,tuberosa,NA,dinoflagellates,16.5,0.198933241,-1.614785983
45,Pernambugia,tuberosa,NA,dinoflagellates,14.9,0.146947202,-1.917681927
194,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,25,0.131697964,-2.02724413
194,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,5,0.201012682,-1.604387278
194,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,20,0.277258872,-1.282803653
194,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,10,0.291121816,-1.234013488
194,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,15,0.332710647,-1.100482095
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,5,0.135,-2.002480501
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,25,0.167048471,-1.789471263
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,14,0.170514206,-1.768936666
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,23,0.182990856,-1.698319095
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,21,0.187149739,-1.675846239
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,19,0.21140989,-1.553956423
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,16,0.228045422,-1.478210451
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,10,0.41,-0.891598119
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,25,0.55,-0.597837001
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,15,0.581,-0.543004522
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,14,0.655024086,-0.423083272
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,14,0.68344312,-0.380611845
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,16,0.756223574,-0.279418214
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,25,0.756223574,-0.279418214
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,20,0.78,-0.248461359
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,19,0.809595907,-0.211220036
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,23,0.825538292,-0.19171963
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,14,0.838014941,-0.176719349
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,25,0.853957326,-0.157874056
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,21,0.866433976,-0.143369369
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,5,0.883,-0.124430078
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,16,0.910795395,-0.093437001
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,16,0.968326611,-0.032185841
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,21,0.968326611,-0.032185841
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,19,0.984268996,-0.015856049
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,14,0.996745646,-0.003259661
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,23,1.02516468,0.024853263
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,10,1.07,0.067658648
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,19,1.15547635,0.144512683
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,16,1.211621272,0.191959357
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,25,1.23657457,0.212345113
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,21,1.321831673,0.279018406
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,25,1.325990556,0.28215977
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,19,1.338467206,0.291525083
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,23,1.435507811,0.361518662
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,21,1.468085728,0.383959326
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,15,1.507,0.41012092
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,23,1.508981412,0.411434862
218,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,20,1.7,0.530628251
259,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,24,0.103972077,-2.263632906
259,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,12,0.117835021,-2.13846976
259,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,18,0.131697964,-2.02724413
259,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,12,0.284190344,-1.25811104
259,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,24,0.318847703,-1.14304171
259,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,12,0.332710647,-1.100482095
259,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,18,0.339642118,-1.07986281
259,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,24,0.34657359,-1.059660102
259,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,18,0.388162421,-0.946331416
259,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,12,0.429751252,-0.844548721
259,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,18,0.49906597,-0.695016988
259,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,18,0.526791857,-0.640949767
259,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,12,0.533723329,-0.627877685
259,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,10,0.621,-0.476424197
259,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,10,0.65,-0.430782916
259,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,10,0.692,-0.368169323
259,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,15,0.84,-0.174353387
259,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,15,0.889,-0.117658043
259,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,17.5,1.116,0.109750864
259,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,17.5,1.215,0.194744077
259,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,17.5,1.243,0.217527813
259,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,20,1.285,0.250758718
259,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,20,1.363,0.309688153
259,Phaeodactylum,tricornutum,Phaeodactylum tricornutum,diatoms,15,1.384,0.324977857
